layer_order,mlp_layers,mlp_solver,logistic_regressions,svc_kernel,xgb_estimators,rf_estimators,early_stopping_iterations,positions,mean_accuracy,max_accuracy,min_accuracy,std_accuracy,max_false_negative,max_false_positive,max_true_negative,max_true_positive,mean_false_negative,mean_false_positive,mean_true_negative,mean_true_positive,min_false_negative,min_false_positive,min_true_negative,min_true_positive,neg_max_f1,neg_max_precision,neg_max_recall,neg_mean_f1,neg_mean_precision,neg_mean_recall,neg_min_f1,neg_min_precision,neg_min_recall,neg_std_f1,neg_std_precision,neg_std_recall,pos_max_f1,pos_max_precision,pos_max_recall,pos_mean_f1,pos_mean_precision,pos_mean_recall,pos_min_f1,pos_min_precision,pos_min_recall,pos_std_f1,pos_std_precision,pos_std_recall,std_false_negative,std_false_positive,std_true_negative,std_true_positive
svc=>logit2=>logit1=>logit1=>logit3=>logit2,,,"(2, 2)",['rbf'],,,3,"[4, 3, 1, 1, 5, 3]",0.6652542372881356,0.7062146892655368,0.615819209039548,0.03279148804023702,50,27,90,38,35.75,23.5,85.75,32.0,29,18,82,27,0.7699115044247786,0.75,0.82,0.7432859580745377,0.7082406230133502,0.7858819791578412,0.706896551724138,0.6212121212121212,0.7567567567567568,0.02417292807367038,0.0516639130472711,0.02311919321105517,0.5937499999999999,0.6229508196721312,0.5671641791044776,0.5182507468624271,0.5771662763466042,0.4774042021105882,0.4426229508196721,0.5357142857142857,0.35064935064935066,0.05357258674339279,0.035615577495418306,0.0788060107597453,8.347903928532,3.5,3.031088913245535,4.06201920231798
rf=>rf=>svc=>logit2=>mlp=>logit3,"[[139, 3, 57]]",['sgd'],"(0, 1)",['poly'],,"[55, 130]",2,"[6, 6, 4, 3, 0, 5]",0.6963276836158191,0.7457627118644068,0.6610169491525424,0.03468369818590022,45,20,113,27,41.75,12.0,100.5,22.75,38,7,90,19,0.8339483394833949,0.7483443708609272,0.9416666666666667,0.7871742888463127,0.7051985453517817,0.8915923760946105,0.7500000000000001,0.6715328467153284,0.8181818181818182,0.03493978089802961,0.028163578735517104,0.051638402492673055,0.4736842105263158,0.7307692307692307,0.40298507462686567,0.4567375741077051,0.6715016366612111,0.35102572316152303,0.42696629213483145,0.574468085106383,0.30158730158730157,0.0181130332246535,0.06500601112428014,0.037706516634741526,2.8613807855648994,5.431390245600108,9.759610647971568,3.766629793329841
logit1=>xgb=>logit3=>xgb=>svc=>svc,,,"(1, 0)","['rbf', 'rbf']","[79, 110]",,1,"[1, 2, 5, 2, 4, 4]",0.6581920903954803,0.6892655367231638,0.632768361581921,0.023465039160785503,39,34,100,35,35.25,25.25,90.25,26.25,30,16,86,19,0.7751937984496124,0.7413793103448276,0.8446601941747572,0.7485307854285246,0.7194511643475685,0.7835389981235213,0.728813559322034,0.6904761904761905,0.7166666666666667,0.019748174291985304,0.018376298672557592,0.056184937014266315,0.56,0.6862745098039216,0.47368421052631576,0.45955980325983703,0.5131101460416793,0.42344590507022445,0.3958333333333333,0.43636363636363634,0.3333333333333333,0.06197328508456624,0.10187831882230493,0.05742445026800875,3.5619517121937516,7.46240577829965,5.673402858955108,5.80409338312195
logit2=>logit3=>svc=>logit1=>svc,,,"(1, 1)","['rbf', 'linear']",,[],2,"[3, 5, 4, 1, 4]",0.673728813559322,0.7457627118644068,0.6214689265536724,0.05011637005426601,40,27,94,39,36.0,21.75,84.75,34.5,29,16,71,29,0.8068669527896997,0.7642276422764228,0.8545454545454545,0.743565851338404,0.6998032781390027,0.7932594864704029,0.679425837320574,0.6396396396396397,0.7244897959183674,0.050701943559225714,0.047618185086436726,0.05497540037639768,0.6280991735537191,0.7037037037037037,0.5671641791044776,0.5450028454753431,0.6158395522848934,0.4894232841715964,0.4961240310077519,0.5517241379310345,0.4461538461538462,0.05020218602117072,0.05579834190876975,0.048562070201809,4.301162633521313,4.815340071064556,9.781998773256925,4.153311931459037
mlp=>logit1=>rf=>rf=>xgb=>logit1=>xgb=>logit3,"[[23, 105]]",['adam'],"(2, 0)",,"[25, 90]","[66, 124]",3,"[0, 1, 6, 6, 2, 1, 2, 5]",0.6779661016949152,0.711864406779661,0.6610169491525424,0.019974767830128456,41,27,94,38,35.5,21.5,88.75,31.25,29,18,84,25,0.7753303964757711,0.7521367521367521,0.831858407079646,0.7568637490840067,0.7153669429985219,0.8050977161927455,0.736842105263158,0.6846153846153846,0.7567567567567568,0.01440358889076821,0.02438392508948502,0.030784267557485617,0.5984251968503937,0.6333333333333333,0.5671641791044776,0.5202310448373441,0.5921341070277241,0.46801872334754796,0.46296296296296297,0.55,0.390625,0.05001808935148125,0.034153120550213356,0.07023113292907543,4.769696007084728,3.5,3.5619517121937516,4.815340071064556
svc=>logit1=>logit3=>svc=>logit1,,,"(2, 0)","['rbf', 'rbf']",,[],2,"[4, 1, 5, 4, 1]",0.6977401129943503,0.7344632768361582,0.6214689265536724,0.04475417942868602,36,31,101,38,30.75,22.75,91.0,32.5,22,13,78,29,0.8112449799196787,0.8,0.8859649122807017,0.7711202138417992,0.7475427936159844,0.7992940638905621,0.6995515695067265,0.6842105263157895,0.7155963302752294,0.043276632031254314,0.0414384118491589,0.06836154234570621,0.5984251968503937,0.6904761904761905,0.6333333333333333,0.5494785815276289,0.5995574846854165,0.5160597572362278,0.48854961832061067,0.5079365079365079,0.4603174603174603,0.039366798982420875,0.06856613208430076,0.06925653475774327,5.356071321407137,7.495832175282475,8.860022573334675,3.3541019662496847
logit3=>logit1,[],[],"(1, 0)",[],,[],2,"[5, 1]",0.6596045197740112,0.7062146892655368,0.5988700564971752,0.039421711121335766,50,25,93,32,39.25,21.0,86.75,30.0,27,14,77,28,0.7815126050420169,0.775,0.8679245283018868,0.7413433156489051,0.6898755013888291,0.8053977302494949,0.6844444444444444,0.6062992125984252,0.7798165137614679,0.036642273029569884,0.05989261431455198,0.03622643535898861,0.5517241379310345,0.6666666666666666,0.5423728813559322,0.5002442007302885,0.59292663476874,0.43992750976878603,0.44961240310077516,0.5614035087719298,0.3670886075949367,0.03622899754538676,0.043174985947798894,0.06732560815675255,8.437268515343103,4.301162633521313,6.417748826496718,1.5811388300841898
logit1=>logit2=>logit1=>logit3=>svc=>mlp=>logit2=>mlp=>svc,"[[62, 56, 2], [74, 51]]","['sgd', 'sgd']","(2, 2)","['rbf', 'linear']",,,2,"[1, 3, 1, 5, 4, 0, 3, 0, 4]",0.6652542372881356,0.711864406779661,0.632768361581921,0.029458550303127395,34,36,95,40,31.0,28.25,84.5,33.25,27,17,78,29,0.7883817427385893,0.7610619469026548,0.8482142857142857,0.7393815131255898,0.7313515270849599,0.7507990406260917,0.7085201793721975,0.6964285714285714,0.6869565217391305,0.02984423172519879,0.023066054061018124,0.06166855425268155,0.5755395683453237,0.6458333333333334,0.5405405405405406,0.5278405654858671,0.5481509545707915,0.5168947062092224,0.48333333333333334,0.453125,0.47692307692307695,0.03628774741601002,0.08363128644728825,0.024463317905492922,3.082207001484488,7.790218225441442,6.800735254367722,4.14578098794425
logit2=>logit1=>xgb=>logit2=>xgb=>logit3,[],[],"(1, 2)",,"[84, 103]",,3,"[3, 1, 2, 3, 2, 5]",0.6638418079096045,0.6779661016949152,0.655367231638418,0.008474576271186437,38,28,93,36,35.75,23.75,87.25,30.25,33,22,81,24,0.7634854771784233,0.7244094488188977,0.808695652173913,0.7451475752308526,0.7090727580716117,0.7855767744068659,0.7297297297297298,0.6864406779661016,0.7477477477477478,0.014885134076750833,0.014050627558850707,0.024852191125953143,0.5454545454545455,0.6101694915254238,0.5,0.5012898126270017,0.5582230571293959,0.4561729758923749,0.4444444444444444,0.5217391304347826,0.3870967741935484,0.037259094296562593,0.03290085536695519,0.045269302786146125,1.920286436967152,2.48746859276655,5.3091901453988255,4.602988159880492
logit2=>svc=>logit3=>svc=>logit2,,,"(0, 2)","['poly', 'poly']",[],,3,"[3, 4, 5, 4, 3]",0.6793785310734463,0.7288135593220338,0.6101694915254238,0.043281224423854674,54,15,108,26,45.25,11.5,97.5,22.75,40,8,88,20,0.8181818181818181,0.7297297297297297,0.9310344827586207,0.7737018074091806,0.6825621112143437,0.893440913172601,0.7183673469387755,0.6197183098591549,0.8543689320388349,0.03577312223845397,0.03971483372089914,0.028489577100302105,0.490566037735849,0.7241379310344828,0.37142857142857144,0.4464359107512994,0.6666093433334812,0.3360425230011724,0.3669724770642202,0.5714285714285714,0.2702702702702703,0.047167986829520524,0.06281778529035754,0.039169749243351114,5.261891294962297,2.692582403567252,7.088723439378913,2.384848003542364
rf=>logit1=>rf=>logit1=>logit3,,,"(2, 0)",,,"[72, 35]",3,"[6, 1, 6, 1, 5]",0.6977401129943503,0.7570621468926554,0.655367231638418,0.03883538724538849,40,21,97,40,34.25,19.25,92.25,31.25,26,17,86,24,0.8138528138528137,0.7833333333333333,0.8468468468468469,0.7753292987878656,0.7300602536997886,0.8272783967474234,0.7478260869565216,0.688,0.8141592920353983,0.027422602868099447,0.03930873314047693,0.012509539863300188,0.6504065040650407,0.7017543859649122,0.6060606060606061,0.5353875148941881,0.6132591093117409,0.47651515151515156,0.44036697247706424,0.5333333333333333,0.375,0.07508766185186524,0.06239227960738969,0.08293811238920881,5.673402858955108,1.479019945774904,4.02336923485777,5.973901572674261
logit1=>xgb=>logit3=>logit1,,,"(2, 0)",,[25],[],1,"[1, 2, 5, 1]",0.6807909604519773,0.7231638418079096,0.655367231638418,0.025735688076678826,45,30,102,32,35.5,21.0,92.75,27.75,27,14,88,23,0.8063241106719368,0.7652173913043478,0.8793103448275862,0.7659153812496549,0.7247757841748522,0.8159995878951476,0.748936170212766,0.6739130434782609,0.7457627118644068,0.023443233775376344,0.03427688163968377,0.053017355883987496,0.5289256198347108,0.65,0.5423728813559322,0.49447133192789233,0.5778570443893025,0.44209403630219046,0.42990654205607476,0.5161290322580645,0.3382352941176471,0.03829406082652092,0.0491263673870321,0.07326706971458247,6.383572667401852,6.4031242374328485,5.717298313014636,3.491060010942235
logit3=>mlp=>logit2=>logit2=>svc,"[[52, 140, 93]]",['sgd'],"(0, 2)",['poly'],,,1,"[5, 0, 3, 3, 4]",0.7076271186440678,0.7344632768361582,0.6384180790960452,0.040223251033610574,52,12,109,25,40.75,11.0,104.0,21.25,36,10,94,19,0.8226415094339623,0.7517241379310344,0.9130434782608695,0.8002220544141108,0.7186806003712402,0.9039330724086189,0.746031746031746,0.6438356164383562,0.8867924528301887,0.03140847003175104,0.04349531392064743,0.010116066279335312,0.5154639175257731,0.7142857142857143,0.4032258064516129,0.4523403129350895,0.6571500576036866,0.34602001977322633,0.3725490196078431,0.6129032258064516,0.2676056338028169,0.05182335198371991,0.036629243894700486,0.04981100813961839,6.53356717268599,0.7071067811865476,5.958187643906492,2.277608394786075
rf=>xgb=>logit2=>mlp=>rf=>logit3,"[[4, 133]]",['lbfgs'],"(0, 1)",[],[72],"[53, 122]",1,"[6, 2, 3, 0, 6, 5]",0.7090395480225988,0.7401129943502824,0.6779661016949152,0.022774739401973304,40,20,103,32,33.5,18.0,95.75,29.75,26,16,88,27,0.8174603174603174,0.7984496124031008,0.8518518518518519,0.787299108086037,0.7406216714006746,0.8419203995961528,0.7553648068669528,0.6875,0.8373983739837398,0.023506528960227598,0.043116405548310796,0.005835756508284965,0.5490196078431373,0.6666666666666666,0.5185185185185185,0.5360461359792911,0.6225044365572315,0.47306208007107553,0.5192307692307693,0.5833333333333334,0.4444444444444444,0.012469399913677544,0.037689685036779816,0.027516173540763064,5.408326913195984,1.5811388300841898,6.015604707757983,2.277608394786075
mlp=>logit1=>logit3,"[[61, 108, 144]]",['lbfgs'],"(1, 0)",,,,2,"[0, 1, 5]",0.673728813559322,0.6779661016949152,0.6666666666666666,0.004684498291462428,46,26,97,29,36.75,21.0,93.0,26.25,31,13,91,21,0.766798418972332,0.7459016393442623,0.8818181818181818,0.7630175318054313,0.7182520099720408,0.81663430645124,0.7583333333333333,0.6783216783216783,0.7777777777777778,0.0033298217051872113,0.024717201601038165,0.03924262245605973,0.5043478260869565,0.6176470588235294,0.48333333333333334,0.4744759917268243,0.5612399505256648,0.41917362114160384,0.4158415841584158,0.5272727272727272,0.31343283582089554,0.034478994894202655,0.033872222924607474,0.0636439728264981,5.584576975922169,4.847679857416329,2.449489742783178,3.112474899497183
svc=>logit3,,,"(0, 0)",['poly'],,[],3,"[4, 5]",0.6765536723163841,0.711864406779661,0.632768361581921,0.03351358903306404,53,13,103,23,46.75,10.5,98.25,21.5,39,6,90,19,0.8015564202334631,0.7253521126760564,0.944954128440367,0.7738710559782687,0.6776331583927158,0.903346563061936,0.7346938775510203,0.6293706293706294,0.8823529411764706,0.02773399972138243,0.036254218435650576,0.024680881748742414,0.4742268041237113,0.7931034482758621,0.36065573770491804,0.4300170615165177,0.6755167584275089,0.31689667099911956,0.3838383838383838,0.6285714285714286,0.2753623188405797,0.037359620637459776,0.06822717390477429,0.03409738276883778,5.3091901453988255,2.692582403567252,5.356071321407137,1.5
rf=>xgb=>logit3=>svc=>svc,,,"(0, 0)","['poly', 'linear']",[13],[104],1,"[6, 2, 5, 4, 4]",0.6807909604519774,0.7288135593220338,0.6497175141242938,0.03158288103813261,46,21,106,31,40.25,16.25,94.0,26.5,34,9,88,23,0.8153846153846153,0.7310344827586207,0.9217391304347826,0.7679586944839072,0.7000477840810082,0.8517840816741162,0.7426160337552743,0.6642335766423357,0.8125,0.029060208164360564,0.029828306209536224,0.04272104124088304,0.5299145299145299,0.71875,0.47692307692307695,0.4835680867595761,0.6276621317512275,0.39768699042892597,0.43636363636363634,0.5957446808510638,0.34285714285714286,0.03329481617652989,0.05261579850287011,0.05000984363348813,4.380353866983808,4.548351349665063,7.035623639735144,3.2015621187164243
svc=>logit3=>svc,[],[],"(0, 0)","['linear', 'poly']",,[],1,"[4, 5, 4]",0.6963276836158192,0.711864406779661,0.655367231638418,0.02376073988878635,53,14,106,22,44.5,9.25,104.25,19.0,38,7,102,14,0.8060836501901141,0.7342657342657343,0.9380530973451328,0.7951276228977215,0.7016199775646781,0.9190625485914398,0.7698113207547169,0.6580645161290323,0.8823529411764706,0.014707808221520046,0.027489396476900126,0.02159897017788147,0.4631578947368421,0.7407407407407407,0.3448275862068966,0.41302692114149187,0.6746682511388393,0.30118608713725803,0.3146067415730337,0.5882352941176471,0.208955223880597,0.05782945573094246,0.06470136266645406,0.05460901133011082,5.408326913195984,2.7726341266023544,1.479019945774904,3.0
logit3=>svc=>logit2=>rf=>svc=>rf,,,"(0, 1)","['linear', 'poly']",,"[38, 123]",3,"[5, 4, 3, 6, 4, 6]",0.653954802259887,0.6836158192090396,0.6101694915254238,0.02807147869258727,38,44,80,42,28.25,33.0,76.25,39.5,18,24,73,34,0.7407407407407408,0.8021978021978022,0.7647058823529411,0.7134158575125563,0.7340099221167182,0.7003410032040953,0.6820276497695852,0.6607142857142857,0.6239316239316239,0.022945289497207887,0.057568557134957586,0.05014702018646388,0.5942028985507247,0.6307692307692307,0.7,0.5629025037454847,0.5490680752308659,0.5898784722222221,0.49635036496350365,0.4883720930232558,0.4722222222222222,0.039000102380542113,0.052582033641647256,0.08719549051563144,8.073877630977572,7.176350047203662,2.8613807855648994,3.2015621187164243
xgb=>xgb=>logit3,,,"(0, 0)",,"[51, 91]",,2,"[2, 2, 5]",0.6694915254237288,0.7005649717514124,0.6384180790960452,0.028389479155708743,38,26,96,31,34.75,23.75,89.5,29.0,30,20,82,27,0.7804878048780488,0.7619047619047619,0.8230088495575221,0.7530514858765563,0.7198333333333333,0.7897634557756239,0.7192982456140351,0.6833333333333333,0.7592592592592593,0.02684616860127233,0.03163771501448656,0.024025875762701106,0.5391304347826086,0.6078431372549019,0.484375,0.4981830970961406,0.5500863300785902,0.45567979705744294,0.4615384615384616,0.5192307692307693,0.4153846153846154,0.027659828635958783,0.03447507657537077,0.026515523880549,3.418698582794336,2.277608394786075,5.408326913195984,2.0
logit1=>logit3,[],[],"(1, 0)",,[],,3,"[1, 5]",0.693502824858757,0.7062146892655368,0.6779661016949152,0.010086763317150946,37,25,98,34,33.75,20.5,92.0,30.75,29,17,89,25,0.784,0.7563025210084033,0.8521739130434782,0.7721138388797963,0.7321037629143798,0.8177790474958404,0.7574468085106384,0.7063492063492064,0.782608695652174,0.009959855677499194,0.01834974021914029,0.024625830571060048,0.5666666666666667,0.6296296296296297,0.532258064516129,0.5296110751993104,0.6004190948410015,0.4766294347651084,0.4807692307692307,0.5689655172413793,0.4032258064516129,0.03258971019972261,0.021934801395851616,0.05098291179176521,3.418698582794336,2.8722813232690143,3.5355339059327378,3.491060010942235
mlp=>logit3=>logit1=>logit1,"[[24, 25]]",['lbfgs'],"(2, 0)",[],,,3,"[0, 5, 1, 1]",0.6906779661016949,0.7231638418079096,0.6497175141242938,0.028911708319856948,44,28,95,35,33.0,21.75,89.0,33.25,26,16,82,32,0.7949790794979079,0.7777777777777778,0.8558558558558559,0.7642808707518365,0.7307239201770451,0.8047398260329295,0.7256637168141592,0.6507936507936508,0.7586206896551724,0.02644134227052617,0.04793964047034541,0.03668461848901303,0.5785123966942148,0.673469387755102,0.5737704918032787,0.5492440150017965,0.6092987194877951,0.5067330210772834,0.515625,0.5333333333333333,0.42857142857142855,0.02742386955155383,0.054746327033996706,0.05236284023102053,6.819090848492928,4.9180788932265,4.743416490252569,1.0897247358851685
rf=>mlp=>logit3,"[[68, 149, 31]]",['sgd'],"(0, 0)",,[],[79],1,"[6, 0, 5]",0.6807909604519774,0.7175141242937854,0.6440677966101694,0.027821632208463613,51,15,112,22,45.25,11.25,102.5,18.0,38,8,96,15,0.8175182481751825,0.7466666666666667,0.9230769230769231,0.783194211475781,0.6933478487437559,0.9013544090902086,0.754863813229572,0.6530612244897959,0.8660714285714286,0.024820728529538236,0.03601816262944923,0.021545839472809962,0.42718446601941745,0.7333333333333333,0.3013698630136986,0.3881749824842359,0.6157490079365079,0.28406244328046243,0.3505154639175258,0.53125,0.26153846153846155,0.028519249407488068,0.07956798761074371,0.01455296276265433,4.866980583482946,2.5860201081971503,6.5,2.5495097567963922
logit3=>logit1=>rf,[],[],"(1, 0)",,[],[50],3,"[5, 1, 6]",0.6836158192090396,0.7175141242937854,0.6666666666666666,0.01997476783012849,42,21,103,28,38.0,18.0,95.75,25.25,34,15,91,21,0.8046874999999999,0.7518248175182481,0.865546218487395,0.7733261823710221,0.7156411939537499,0.8417297829148435,0.7583333333333333,0.6865671641791045,0.8125,0.018355986348937217,0.023358440189930198,0.021846832296188026,0.49557522123893805,0.6511627906976745,0.4307692307692308,0.4731101984850348,0.5836966210193664,0.39864058355437665,0.4158415841584158,0.5121951219512195,0.35,0.03313246880631347,0.05020073113761102,0.03012309418276323,2.9154759474226504,2.5495097567963922,4.763139720814412,2.947456530637899
logit3=>xgb=>logit1,,,"(1, 0)",,[119],,1,"[5, 2, 1]",0.6836158192090396,0.7062146892655368,0.655367231638418,0.019159124246116613,43,21,99,35,41.5,14.5,91.5,29.5,40,11,82,21,0.7786885245901639,0.7021276595744681,0.8962264150943396,0.7649775176699661,0.6874218762450649,0.8629632703727946,0.7288888888888888,0.6721311475409836,0.7961165048543689,0.020862316302302168,0.010620660635287715,0.03998680106515527,0.5737704918032787,0.7608695652173914,0.4605263157894737,0.5085589020205871,0.6700833586703152,0.4119213264413412,0.4242424242424242,0.5833333333333334,0.3333333333333333,0.054099572096930976,0.07202875245189423,0.052693866589002276,1.118033988749895,4.092676385936225,6.34428877022476,5.5901699437494745
logit3,[],[],"(0, 0)",[],,[],1,[5],0.713276836158192,0.7966101694915254,0.6497175141242938,0.058900167971731754,36,29,108,40,30.75,20.0,91.75,34.5,27,6,78,32,0.8571428571428571,0.7857142857142857,0.9473684210526315,0.7799658447854798,0.7463651144564925,0.8186456734440428,0.7255813953488371,0.6949152542372882,0.7289719626168224,0.056691122252139875,0.03902538218446536,0.08448561308708714,0.6470588235294118,0.8461538461538461,0.5714285714285714,0.5800103934232292,0.653159251342961,0.5289679615398112,0.515625,0.559322033898305,0.4782608695652174,0.04654091544470793,0.11413590959080071,0.03383937766766434,3.2691742076555053,8.860022573334675,12.255100978776143,3.2015621187164243
logit2=>rf=>logit3=>rf,,,"(0, 1)",,[],"[7, 79]",1,"[3, 6, 5, 6]",0.6807909604519773,0.6949152542372882,0.6666666666666666,0.010185173094531073,53,21,94,30,40.0,16.5,92.25,28.25,34,6,90,26,0.7768595041322315,0.734375,0.9387755102040817,0.7655374656077891,0.6996320220727549,0.8511262168452018,0.757201646090535,0.6344827586206897,0.8108108108108109,0.007803054966829532,0.038452489955530376,0.05109983936361644,0.5178571428571429,0.8125,0.4603174603174603,0.49978653103653103,0.6470791774156471,0.4186865174206946,0.46846846846846846,0.5882352941176471,0.3291139240506329,0.019217819235880115,0.09554267261475341,0.05288723906362614,7.582875444051551,6.103277807866851,1.479019945774904,1.479019945774904
xgb=>xgb=>logit3,[],[],"(0, 0)",,"[120, 126]",,3,"[2, 2, 5]",0.711864406779661,0.7288135593220338,0.7062146892655368,0.00978559778287497,40,20,101,33,35.0,16.0,95.75,30.25,32,12,92,24,0.8,0.7481481481481481,0.8846153846153846,0.7895674852084167,0.7324027824027824,0.8576608891624371,0.7796610169491526,0.696969696969697,0.8245614035087719,0.008342999976838543,0.020771839472846353,0.02306896155519481,0.5789473684210525,0.7333333333333333,0.4925373134328358,0.5405322628605411,0.6536831753978186,0.4626121758662879,0.48000000000000004,0.5714285714285714,0.41379310344827586,0.03709448131876489,0.06625357476652832,0.03262535063703913,3.0,3.1622776601683795,3.344772040064913,3.6996621467371855
logit3,,,"(0, 0)",,,[],3,[5],0.6666666666666667,0.7005649717514124,0.6271186440677966,0.02796467496217985,42,27,96,35,35.0,24.0,91.0,27.0,28,20,86,21,0.7836734693877551,0.7741935483870968,0.8113207547169812,0.755196789884118,0.7227721232877236,0.7918230280942631,0.7317073170731707,0.6818181818181818,0.773109243697479,0.018579398603711068,0.03425900899697782,0.013586178352813864,0.5555555555555555,0.6363636363636364,0.5,0.4746432212028542,0.5254801062792184,0.4350210458151206,0.3888888888888889,0.4666666666666667,0.3333333333333333,0.06443157186426302,0.06851141851646174,0.0677678798872863,5.0,2.5495097567963922,3.605551275463989,5.244044240850758
rf=>xgb=>logit3,,,"(0, 0)",[],[6],[114],1,"[6, 2, 5]",0.673728813559322,0.7288135593220338,0.6271186440677966,0.03755575084832861,52,24,104,30,41.25,16.5,92.25,27.0,34,9,86,25,0.8124999999999999,0.7536231884057971,0.9072164948453608,0.7606277479346168,0.6912517792443065,0.8494158340349149,0.7226890756302521,0.6285714285714286,0.7818181818181819,0.0334332410131177,0.046319559089057494,0.04853052138456805,0.5172413793103449,0.7567567567567568,0.44776119402985076,0.48427810558352435,0.6300578443435587,0.3986560839868454,0.4310344827586207,0.5102040816326531,0.35,0.03400547795605973,0.08782814535443839,0.038918916094403885,6.832825184358224,5.5901699437494745,7.013380069552769,2.1213203435596424
logit1=>logit3=>svc=>logit1=>xgb,[],[],"(2, 0)",['linear'],[13],[],2,"[1, 5, 4, 1, 2]",0.6581920903954802,0.6779661016949152,0.6384180790960452,0.014124293785310726,43,42,91,42,31.5,29.0,80.25,36.25,18,20,74,29,0.7615062761506276,0.8144329896907216,0.8198198198198198,0.7252082269982381,0.7231318381089549,0.7375038631410764,0.7064220183486238,0.6416666666666667,0.6528925619834711,0.022148316505305472,0.061495402617809274,0.06776324270690041,0.5793103448275861,0.631578947368421,0.6785714285714286,0.5429733662580475,0.5646039205155746,0.5434153926242533,0.5043478260869565,0.475,0.4393939393939394,0.028493214427872216,0.0576136681827425,0.09998011163160274,9.447221813845593,9.082951062292475,6.456585785072479,4.710360920354193
mlp=>xgb=>logit3=>rf=>logit1,"[[112, 120, 21]]",['lbfgs'],"(1, 0)",,[28],[121],3,"[0, 2, 5, 6, 1]",0.6963276836158192,0.711864406779661,0.672316384180791,0.016652296783264957,37,24,102,39,33.25,20.5,92.75,30.5,27,17,87,20,0.7876447876447877,0.7631578947368421,0.85,0.7750063839239982,0.7367490611069825,0.8184702965952966,0.7542372881355932,0.717741935483871,0.7837837837837838,0.01313389752573773,0.01648681003973889,0.0295515351765748,0.6046511627906977,0.66,0.5909090909090909,0.5245702336858489,0.5928502860925899,0.47396551471571113,0.42105263157894735,0.5263157894736842,0.3508771929824561,0.0688308152066448,0.05084568915526876,0.08562400118872295,3.766629793329841,3.0413812651491097,5.7608593109014565,6.87386354243376
svc=>logit3=>svc=>logit2,,,"(0, 1)","['linear', 'rbf']",,,2,"[4, 5, 4, 3]",0.6680790960451978,0.6949152542372882,0.6384180790960452,0.024423187098574273,39,36,91,35,33.5,25.25,86.5,31.75,28,15,82,29,0.7711864406779662,0.7454545454545455,0.8584905660377359,0.7463381872114134,0.721780303030303,0.7764892307004959,0.7192982456140351,0.7,0.6949152542372882,0.020359790857724182,0.01636587211157574,0.05986846401104521,0.5599999999999999,0.6808510638297872,0.5254237288135594,0.5194424266881894,0.5665861621344566,0.4877878242090184,0.48333333333333334,0.4626865671641791,0.4507042253521127,0.03249690442298104,0.08579842596337309,0.03267589848097612,3.905124837953327,7.725768570181222,3.2015621187164243,2.165063509461097
rf=>logit3=>xgb=>logit1=>logit1,[],[],"(2, 0)",,[79],[61],2,"[6, 5, 2, 1, 1]",0.6822033898305084,0.6949152542372882,0.655367231638418,0.016165993138784775,43,26,99,30,38.0,18.25,93.25,27.5,32,11,89,24,0.7857142857142856,0.7419354838709677,0.9,0.768037706714485,0.7114373517088193,0.8381826943671021,0.7447698744769875,0.6888888888888889,0.7739130434782608,0.015035015304072424,0.020503053122824817,0.055324854055918846,0.5263157894736842,0.7142857142857143,0.47540983606557374,0.49381029299591694,0.6141509433962264,0.4214423322309657,0.46956521739130436,0.5094339622641509,0.3582089552238806,0.024533372846173566,0.08746485365040807,0.04222239698766821,4.636809247747852,6.796138609534093,3.6314597615834874,2.29128784747792
mlp=>rf=>xgb=>logit3=>logit2=>mlp=>logit2,"[[118], [104]]","['adam', 'adam']","(0, 2)",,[28],[32],1,"[0, 6, 2, 5, 3, 0, 3]",0.6779661016949152,0.6949152542372882,0.6610169491525424,0.01694915254237289,39,24,97,31,36.0,21.0,93.5,26.5,30,17,92,24,0.782258064516129,0.7540983606557377,0.8508771929824561,0.7663908074612389,0.7225541799771064,0.8166969147005445,0.7540983606557378,0.7045454545454546,0.7931034482758621,0.011768202959525876,0.019634053047744876,0.021327545278554898,0.5344827586206896,0.6046511627906976,0.5081967213114754,0.48100967383660936,0.558383938344354,0.4246682279469165,0.4444444444444444,0.5319148936170213,0.38095238095238093,0.03531312004939558,0.029565127978803826,0.04951409951758082,3.5355339059327378,2.5495097567963922,2.0615528128088303,2.692582403567252
svc=>svc=>logit3=>xgb=>xgb,,,"(0, 0)","['poly', 'rbf']","[66, 91]",[],1,"[4, 4, 5, 2, 2]",0.7005649717514124,0.7401129943502824,0.6440677966101694,0.03505557527116062,47,17,100,31,38.5,14.5,96.75,27.25,29,12,94,20,0.8130081300813007,0.7751937984496124,0.8878504672897196,0.7851791093821989,0.7165360390375403,0.8699949148547279,0.749003984063745,0.6666666666666666,0.8545454545454545,0.02302067680328525,0.03868660630052984,0.015471866181004072,0.5740740740740741,0.7209302325581395,0.5166666666666667,0.5051325293182534,0.649329780361757,0.41678054532532144,0.3883495145631068,0.5555555555555556,0.29850746268656714,0.07124858995205019,0.06039746540797194,0.0785889285423617,6.383572667401852,2.0615528128088303,2.384848003542364,4.493050188902857
